ImageNumber,ObjectNumber,Intensity_MeanIntensity_CD31,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_IBA1,Intensity_MeanIntensity_PDPN,Intensity_MeanIntensity_aSMA,Location_Center_X,Location_Center_Y
1,210,0,0.013152207642222845,0.6042794703796346,0.003276231,0.007703985,6187.247311827957,614.2258064516129
1,211,0,0.005908541,0.4232540421311141,0.000558039,0.135201124,6388.477941,614.625
1,212,0.003868862,0.003554836,0.40346923800966433,0.003195225,0.5034321588276315,5337.153225806452,616.7822580645161
1,213,0.009261498,0.004230957,0.30535429527601565,0.003926445,0.1901311108853713,5352.060240963855,621.0120481927711
1,214,0,0.002515456,0.33431168971048003,0.000448997,0.094670384,7176.045977011494,622.7241379310345
1,215,0,0.003382469,0.26583627990826414,0.001054074,0.15361111131238026,5444.694444444444,624.7962962962963
1,216,0,0.002939854,0.5597972111074162,0.005004057,0.009125482,5772.684426229508,623.7090163934427
1,217,0,0.016884737655125333,0.5697515542157973,0.004317758,0.10088235331755696,6190.787878787879,626.1111111111111
1,218,0,0.012459297544236983,0.36158643572014715,0.001846844,0.10093749916302927,6474.380952380952,624.2083333333334
1,219,0,0.002082889,0.4068204758481847,0.005270371,0.04927451,6934.266666666666,629
1,220,0,0.006001493,0.3491627341316592,0.001447302,0.067542695,5434.109677419355,630.5290322580645
1,221,0,0.00210243,0.44951155146908595,0.003911394,0.059653939,5806.252293577982,626.3211009174312
1,222,0,0.001983532,0.5347126179182803,0.006977621,4.714863189986644e-05,5719.717557251908,633.6641221374045
1,223,0,0.002843659,0.42194129778131556,0.000945468,0.12467028798571059,6337.407643312102,637.1910828025477
1,224,0,0.001767818,0.47522355297528135,0.0006467,0.1526800427437873,7053.401869158878,633.8317757009346
1,225,0,0.010726914142903226,0.39016586255568725,0.001176175,0.066563348,7018.546153846154,637.2307692307693
1,226,0.008558521,0.006327764,0.19884559040582633,0.091984646,0.2894341024935623,7885.886075949367,633.2278481012659
1,227,0.068830152,0.013006274577822875,0.2484737605449151,0.035448175,0.016704545,5112.295454545455,636.75
1,228,0,0.016766784403007478,0.4554533522226848,0.002723232,0.037120588,5654.335,640.735
1,229,0,0.004913208,0.43338915978328907,0.000905803,0.10191176432198372,6963.833333333333,635.3913043478261
1,230,0,0.003815356,0.2540161905428731,0.001936329,0.018492203822965365,7157.3975903614455,638.8433735
1,231,0,0.008177518,0.42849990553804673,0.001142237,0.090234376,6143.109375,641.8203125
1,232,0,0.008588025,0.5387664197219743,0.00118372,0.022647059,5303.555555555556,643.9090909090909
1,233,0,0.002125301,0.495001296,0.003515647,0.21496691037900745,5913.775,646.1333333333333
1,234,0,0.002463922,0.4316771076548667,0.00031888,0.018970588,6553.607142857143,647.9642857142857
1,235,0,0.002501818,0.46098579545871593,0.005059974,0.1450950110100963,5930.443820224719,649.5393258426966
1,236,0,0.006575157,0.30713730918700405,0.003727281,0.21198113067602775,5177.2830188679245,650.8490566037735
1,237,0,0.007439273,0.4462743759869448,0.002370944,0.023825815099489348,5663.740932642487,650.2953367875648
1,238,0,0.013821981726750006,0.2285696446434059,0.002923533,0,6073.415929,650.3097345132743
1,239,0,0.011687822,0.3275336773418214,0.002681015,0.021986893,7257.717391304348,651.7173913043479
1,240,0,0.008951817,0.43731107049674356,0.000315871,0.032426470591915106,7273.877358490566,650.1132075471698
1,241,0,0.006605159,0.33822302382016917,0.00190999,0.17854457214167438,6467.742268041237,653.3814432989691
1,242,0,0.003504483,0.5031591585128132,0.004495032,0.070377766,5498.385321100917,652.1559633027523
1,243,0,0.001659342,0.28390175239606336,0.000687685,0.13750445533242792,7492.585858585859,654.3636363636364
1,244,0,0.001848718,0.32689432079320424,0.002710476,0.093699093,6683.9670329670325,655.1978021978022
1,245,0,0.003048281,0.4518781422644201,0.005205651,0.076439459,5290.029197080292,656.7591240875912
1,246,0,0.002135686,0.3684750481879393,0.004106736,0.016700457,6054.203883495145,655.7961165048544
1,247,0,0.002215743,0.44355160356141055,0.000300483,0.036999434335694574,6554.913461538462,656.7403846153846
1,248,0,0.006491636,0.5412965891440794,0.003609284,0.038545363721579816,5680.033898305085,664.3796610169492
1,249,0,0.007473519,0.3574489209353924,0.00084822,0,6322.792,661.672
1,250,0,0.003332965,0.3816721645569561,0.002615457,0.033409091,5541.494949,662.5050505050505
1,251,0,0.006959064,0.5924762800335884,0.008598455,0.047249999,5784.366666666667,659.3708333333333
1,252,0,0.006997402,0.3968262120740104,0.004949936,0.053065784,6021,663.5801526717557
1,253,0,0.002190462,0.3132316066787161,0.000551625,0.046465516,7308.218390804598,662.7241379310345
1,254,0.020317962,0.011290236858000083,0.46988670057439885,0.001876866,0.009286078,5854.723183391004,661.5570934256056
1,255,0,0.010869757077184466,0.3548365501608227,0.001273273,0.065701119,5409.809859,663.9366197183099
1,256,0,0.004659011,0.2745290227234364,0.000979669,0.032529412,5431.7,666.1555555555556
1,257,0,0.009376654,0.35770862419786076,0.001542446,0.04200347,5516.286516853933,666.4719101123595
1,258,0.012562235357307713,0.00614942,0.5430097038695506,0.004355869,0.008014408,5872.6234817813765,668.1943319838057
1,259,0,0.002093401,0.44327168579687937,0.00148095,0.10402007933365755,6865.971153846154,668.2980769230769
